dt,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,State,Lat,Long,date
1619164800,2,260.35,0.0,10.2,82.97,3.64,3.39,4.15,1.36,DC,38.905985,-77.033418,2021-04-23 08:00:00
1619168400,2,263.69,0.0,11.31,80.11,3.55,4.33,5.19,1.19,DC,38.905985,-77.033418,2021-04-23 09:00:00
1619172000,1,273.71,0.0,13.54,75.82,3.64,5.18,6.19,1.17,DC,38.905985,-77.033418,2021-04-23 10:00:00
1619175600,1,300.41,0.04,20.22,67.95,3.99,6.39,7.74,1.69,DC,38.905985,-77.033418,2021-04-23 11:00:00
1619179200,1,337.12,2.12,26.39,62.94,4.65,7.44,9.23,2.44,DC,38.905985,-77.033418,2021-04-23 12:00:00
1619182800,1,343.8,5.36,23.31,70.1,5.48,7.88,9.84,2.72,DC,38.905985,-77.033418,2021-04-23 13:00:00
1619186400,1,330.45,6.37,19.54,76.53,6.02,8.34,10.39,2.6,DC,38.905985,-77.033418,2021-04-23 14:00:00
1619190000,2,307.08,5.42,15.25,86.55,6.2,8.83,10.76,2.28,DC,38.905985,-77.033418,2021-04-23 15:00:00
1619193600,2,250.34,1.69,6.08,117.3,4.17,6.05,7.01,1.49,DC,38.905985,-77.033418,2021-04-23 16:00:00
1619197200,3,236.99,1.03,4.07,127.32,3.34,4.31,5.06,1.46,DC,38.905985,-77.033418,2021-04-23 17:00:00
1619200800,3,233.65,0.88,3.68,131.61,3.22,4.03,4.82,1.69,DC,38.905985,-77.033418,2021-04-23 18:00:00
1619204400,3,233.65,0.58,4.2,131.61,3.46,4.24,5.11,1.95,DC,38.905985,-77.033418,2021-04-23 19:00:00
1619208000,3,236.99,0.52,5.06,131.61,3.73,4.41,5.28,2.06,DC,38.905985,-77.033418,2021-04-23 20:00:00
1619211600,3,240.33,0.45,6.6,128.75,3.99,4.58,5.43,2.12,DC,38.905985,-77.033418,2021-04-23 21:00:00
1619215200,2,293.73,1.24,19.02,104.43,4.41,5.65,6.76,2.53,DC,38.905985,-77.033418,2021-04-23 22:00:00
1619218800,1,370.5,1.87,34.96,75.82,4.47,7.38,9.14,3.04,DC,38.905985,-77.033418,2021-04-23 23:00:00
1619222400,2,423.91,0.41,47.3,54.36,4.23,8.85,11.46,3.42,DC,38.905985,-77.033418,2021-04-24 00:00:00
1619226000,2,473.98,0.04,57.58,36.48,3.76,10.46,13.94,3.74,DC,38.905985,-77.033418,2021-04-24 01:00:00
1619229600,2,514.03,0.39,65.12,20.03,3.07,12.44,16.7,3.9,DC,38.905985,-77.033418,2021-04-24 02:00:00
1619233200,2,527.38,1.27,65.8,10.28,2.41,13.2,17.74,3.61,DC,38.905985,-77.033418,2021-04-24 03:00:00
1619236800,2,487.33,0.85,56.89,10.91,2.03,11.72,15.79,2.6,DC,38.905985,-77.033418,2021-04-24 04:00:00
1619240400,2,410.56,0.11,41.47,22.35,1.77,9.27,12.37,1.77,DC,38.905985,-77.033418,2021-04-24 05:00:00
1619244000,1,330.45,0.01,24.33,41.49,1.83,6.81,8.8,1.43,DC,38.905985,-77.033418,2021-04-24 06:00:00
1619247600,1,277.04,0.0,13.88,57.22,2.03,5.2,6.51,1.38,DC,38.905985,-77.033418,2021-04-24 07:00:00
1619251200,1,260.35,0.0,11.48,58.65,1.91,4.9,6.08,1.35,DC,38.905985,-77.033418,2021-04-24 08:00:00
1619254800,1,260.35,0.0,12.0,55.08,1.89,5.11,6.34,1.36,DC,38.905985,-77.033418,2021-04-24 09:00:00
1619258400,1,270.37,0.0,14.4,49.35,2.0,5.54,6.92,1.49,DC,38.905985,-77.033418,2021-04-24 10:00:00
1619262000,1,310.42,0.15,23.65,37.55,2.35,6.77,8.59,2.06,DC,38.905985,-77.033418,2021-04-24 11:00:00
1619265600,1,373.84,5.03,30.85,30.76,2.98,8.52,10.82,2.66,DC,38.905985,-77.033418,2021-04-24 12:00:00
1619269200,2,417.23,12.07,30.16,36.12,4.17,10.21,12.78,2.82,DC,38.905985,-77.033418,2021-04-24 13:00:00
1619272800,2,447.27,15.65,31.53,42.56,5.84,12.21,15.02,2.85,DC,38.905985,-77.033418,2021-04-24 14:00:00
1619276400,2,460.63,16.09,34.27,54.36,8.82,15.24,18.23,2.79,DC,38.905985,-77.033418,2021-04-24 15:00:00
1619280000,3,287.06,2.93,13.02,124.45,9.54,10.43,11.69,1.57,DC,38.905985,-77.033418,2021-04-24 16:00:00
1619283600,3,260.35,1.54,7.8,140.19,7.63,9.11,10.23,1.38,DC,38.905985,-77.033418,2021-04-24 17:00:00
1619287200,3,247.0,0.99,5.66,145.91,5.72,8.61,9.83,1.05,DC,38.905985,-77.033418,2021-04-24 18:00:00
1619290800,3,243.66,0.66,8.14,134.47,4.77,6.98,8.1,1.03,DC,38.905985,-77.033418,2021-04-24 19:00:00
1619294400,3,260.35,0.81,12.68,120.16,5.07,6.4,7.36,1.25,DC,38.905985,-77.033418,2021-04-24 20:00:00
1619298000,2,280.38,0.81,16.11,110.15,5.6,6.88,7.79,1.46,DC,38.905985,-77.033418,2021-04-24 21:00:00
1619301600,2,310.42,0.55,22.28,98.71,6.68,7.9,8.8,1.62,DC,38.905985,-77.033418,2021-04-24 22:00:00
1619305200,2,337.12,0.25,28.1,83.69,7.51,8.78,9.7,1.69,DC,38.905985,-77.033418,2021-04-24 23:00:00
1619308800,1,333.79,0.03,26.39,75.1,6.56,9.08,10.05,1.24,DC,38.905985,-77.033418,2021-04-25 00:00:00
1619312400,1,310.42,0.0,19.36,74.39,4.35,8.93,9.85,0.59,DC,38.905985,-77.033418,2021-04-25 01:00:00
1619316000,1,293.73,0.0,15.25,77.25,3.46,9.36,10.17,0.4,DC,38.905985,-77.033418,2021-04-25 02:00:00
1619319600,2,290.39,0.0,13.37,83.69,3.31,10.66,11.35,0.33,DC,38.905985,-77.033418,2021-04-25 03:00:00
1619323200,2,280.38,0.0,10.37,91.55,2.89,11.26,11.72,0.24,DC,38.905985,-77.033418,2021-04-25 04:00:00
1619326800,2,263.69,0.0,7.88,92.98,2.03,10.58,10.93,0.2,DC,38.905985,-77.033418,2021-04-25 05:00:00
1619330400,2,253.68,0.0,6.26,89.41,1.36,9.45,9.76,0.17,DC,38.905985,-77.033418,2021-04-25 06:00:00
1619334000,2,247.0,0.0,6.0,85.83,1.52,8.66,8.98,0.16,DC,38.905985,-77.033418,2021-04-25 07:00:00
1619337600,2,250.34,0.0,8.23,81.54,2.59,8.42,8.74,0.17,DC,38.905985,-77.033418,2021-04-25 08:00:00
1619341200,1,257.02,0.0,10.2,76.53,2.74,8.5,8.82,0.18,DC,38.905985,-77.033418,2021-04-25 09:00:00
1619344800,2,253.68,0.0,8.23,80.11,1.79,8.34,8.7,0.19,DC,38.905985,-77.033418,2021-04-25 10:00:00
1619348400,2,253.68,0.0,7.45,82.97,1.3,7.83,8.32,0.28,DC,38.905985,-77.033418,2021-04-25 11:00:00
1619352000,1,260.35,0.09,8.82,79.39,1.21,7.15,7.72,0.36,DC,38.905985,-77.033418,2021-04-25 12:00:00
1619355600,1,260.35,0.29,9.43,77.96,1.65,6.52,7.06,0.36,DC,38.905985,-77.033418,2021-04-25 13:00:00
1619359200,1,260.35,0.55,8.82,78.68,1.88,6.77,7.29,0.44,DC,38.905985,-77.033418,2021-04-25 14:00:00
1619362800,1,260.35,0.75,6.77,79.39,1.42,7.02,7.47,0.61,DC,38.905985,-77.033418,2021-04-25 15:00:00
1619366400,2,240.33,0.31,4.03,94.41,1.07,4.71,4.97,0.45,DC,38.905985,-77.033418,2021-04-25 16:00:00
1619370000,2,233.65,0.28,3.3,98.71,1.46,3.64,3.84,0.37,DC,38.905985,-77.033418,2021-04-25 17:00:00
1619373600,2,230.31,0.36,3.47,97.28,2.83,3.81,4.01,0.34,DC,38.905985,-77.033418,2021-04-25 18:00:00
1619377200,2,226.97,0.33,3.6,95.84,2.86,3.18,3.4,0.37,DC,38.905985,-77.033418,2021-04-25 19:00:00
1619380800,2,226.97,0.29,3.98,98.71,3.22,3.0,3.29,0.33,DC,38.905985,-77.033418,2021-04-25 20:00:00
1619384400,2,226.97,0.24,4.84,100.14,3.93,3.68,4.0,0.28,DC,38.905985,-77.033418,2021-04-25 21:00:00
1619388000,2,240.33,0.26,7.88,92.98,4.23,4.42,4.8,0.52,DC,38.905985,-77.033418,2021-04-25 22:00:00
1619391600,2,257.02,0.12,10.11,87.26,4.23,5.52,6.01,0.78,DC,38.905985,-77.033418,2021-04-25 23:00:00
1619395200,2,267.03,0.01,11.14,83.69,3.99,7.02,7.63,0.98,DC,38.905985,-77.033418,2021-04-26 00:00:00
1619398800,2,273.71,0.0,10.97,81.54,3.79,7.91,8.59,1.12,DC,38.905985,-77.033418,2021-04-26 01:00:00
1619402400,2,277.04,0.0,10.11,80.11,3.82,8.05,8.75,1.22,DC,38.905985,-77.033418,2021-04-26 02:00:00
1619406000,1,273.71,0.0,9.17,77.96,4.05,7.74,8.4,1.28,DC,38.905985,-77.033418,2021-04-26 03:00:00
1619409600,1,263.69,0.0,7.63,75.82,4.11,6.92,7.5,1.31,DC,38.905985,-77.033418,2021-04-26 04:00:00
1619413200,1,243.66,0.0,6.6,72.24,3.58,4.86,5.37,1.33,DC,38.905985,-77.033418,2021-04-26 05:00:00
1619416800,1,226.97,0.0,5.18,73.67,2.56,2.39,2.81,1.27,DC,38.905985,-77.033418,2021-04-26 06:00:00
1619420400,1,220.3,0.0,4.2,79.39,1.97,1.17,1.53,1.16,DC,38.905985,-77.033418,2021-04-26 07:00:00
1619424000,2,220.3,0.0,4.11,84.4,1.89,0.91,1.26,1.14,DC,38.905985,-77.033418,2021-04-26 08:00:00
1619427600,2,223.64,0.0,4.5,86.55,1.94,0.88,1.26,1.2,DC,38.905985,-77.033418,2021-04-26 09:00:00
1619431200,2,230.31,0.0,5.18,85.83,1.97,0.93,1.35,1.33,DC,38.905985,-77.033418,2021-04-26 10:00:00
1619434800,2,240.33,0.02,7.54,82.25,2.06,1.14,1.68,1.55,DC,38.905985,-77.033418,2021-04-26 11:00:00
1619438400,1,253.68,0.72,9.77,79.39,2.21,1.33,1.98,1.73,DC,38.905985,-77.033418,2021-04-26 12:00:00
1619442000,2,257.02,1.93,9.08,80.11,2.3,1.39,2.12,1.79,DC,38.905985,-77.033418,2021-04-26 13:00:00
1619445600,2,257.02,2.49,7.88,81.54,2.56,1.45,2.21,1.79,DC,38.905985,-77.033418,2021-04-26 14:00:00
1619449200,2,253.68,2.43,6.6,84.4,2.92,1.68,2.42,1.69,DC,38.905985,-77.033418,2021-04-26 15:00:00
1619452800,2,243.66,1.9,5.4,94.41,2.98,1.82,2.48,1.5,DC,38.905985,-77.033418,2021-04-26 16:00:00
1619456400,2,236.99,1.51,4.71,105.86,2.95,2.13,2.75,1.39,DC,38.905985,-77.033418,2021-04-26 17:00:00
1619460000,2,236.99,1.22,4.24,113.01,2.92,2.5,3.07,1.25,DC,38.905985,-77.033418,2021-04-26 18:00:00
1619463600,2,230.31,1.02,3.98,118.73,2.92,2.52,3.04,1.05,DC,38.905985,-77.033418,2021-04-26 19:00:00
1619467200,3,230.31,0.98,4.37,123.02,3.4,2.73,3.27,0.91,DC,38.905985,-77.033418,2021-04-26 20:00:00
1619470800,3,233.65,1.01,5.44,125.89,4.11,3.13,3.71,0.85,DC,38.905985,-77.033418,2021-04-26 21:00:00
1619474400,1,433.92,13.3,34.62,56.51,3.87,6.87,8.54,2.22,DC,38.905985,-77.033418,2021-04-26 22:00:00
1619478000,2,700.95,41.13,49.35,11.18,3.37,13.43,16.87,3.61,DC,38.905985,-77.033418,2021-04-26 23:00:00
1619481600,3,934.6,75.1,50.72,0.84,3.34,21.67,27.02,4.94,DC,38.905985,-77.033418,2021-04-27 00:00:00
1619485200,4,1201.63,116.23,54.15,0.0,3.7,32.51,39.96,6.52,DC,38.905985,-77.033418,2021-04-27 01:00:00
1619488800,4,1441.96,148.42,65.8,0.0,3.93,44.18,52.97,7.79,DC,38.905985,-77.033418,2021-04-27 02:00:00
1619492400,4,1482.01,139.48,80.88,0.0,4.05,46.87,55.67,7.6,DC,38.905985,-77.033418,2021-04-27 03:00:00
1619496000,4,907.9,42.47,91.85,0.03,4.47,26.66,32.26,4.37,DC,38.905985,-77.033418,2021-04-27 04:00:00
1619499600,2,560.76,3.24,69.23,8.14,3.4,14.21,18.0,2.47,DC,38.905985,-77.033418,2021-04-27 05:00:00
1619503200,1,373.84,0.02,34.27,36.48,3.67,8.8,11.25,1.49,DC,38.905985,-77.033418,2021-04-27 06:00:00
1619506800,1,300.41,0.0,19.71,50.78,3.61,6.47,8.17,1.17,DC,38.905985,-77.033418,2021-04-27 07:00:00
1619510400,1,290.39,0.0,19.19,47.21,2.74,6.15,7.72,1.19,DC,38.905985,-77.033418,2021-04-27 08:00:00
1619514000,1,293.73,0.01,21.42,40.77,2.41,6.42,8.04,1.17,DC,38.905985,-77.033418,2021-04-27 09:00:00
1619517600,1,317.1,0.06,27.08,31.11,2.56,7.24,9.11,1.16,DC,38.905985,-77.033418,2021-04-27 10:00:00
1619521200,2,400.54,1.41,43.87,13.23,3.31,9.81,12.33,1.77,DC,38.905985,-77.033418,2021-04-27 11:00:00
1619524800,2,467.3,7.49,50.04,9.3,4.59,11.65,14.58,2.15,DC,38.905985,-77.033418,2021-04-27 12:00:00
1619528400,2,447.27,16.54,33.24,28.25,5.9,11.73,14.81,2.44,DC,38.905985,-77.033418,2021-04-27 13:00:00
1619532000,2,447.27,18.55,29.82,35.41,6.74,13.17,16.68,2.82,DC,38.905985,-77.033418,2021-04-27 14:00:00
1619535600,2,417.23,13.3,27.08,56.51,7.87,14.93,18.48,2.69,DC,38.905985,-77.033418,2021-04-27 15:00:00
1619539200,2,330.45,4.64,15.94,100.14,7.15,15.8,18.48,2.01,DC,38.905985,-77.033418,2021-04-27 16:00:00
1619542800,3,303.75,2.18,10.54,131.61,6.38,18.91,21.35,1.84,DC,38.905985,-77.033418,2021-04-27 17:00:00
1619546400,3,290.39,1.29,7.88,153.07,5.84,21.07,23.36,1.76,DC,38.905985,-77.033418,2021-04-27 18:00:00
1619550000,3,257.02,0.78,5.18,148.77,3.93,16.26,18.57,1.49,DC,38.905985,-77.033418,2021-04-27 19:00:00
1619553600,3,247.0,0.76,5.14,141.62,3.16,13.6,16.07,1.52,DC,38.905985,-77.033418,2021-04-27 20:00:00
1619557200,3,250.34,0.82,6.26,135.9,2.89,12.44,15.17,1.62,DC,38.905985,-77.033418,2021-04-27 21:00:00
1619560800,2,290.39,1.77,15.59,118.73,3.87,12.98,16.19,1.92,DC,38.905985,-77.033418,2021-04-27 22:00:00
1619564400,2,343.8,1.87,27.76,92.98,4.53,13.96,17.73,2.25,DC,38.905985,-77.033418,2021-04-27 23:00:00
1619568000,2,357.15,0.33,32.56,72.24,4.05,14.21,18.28,2.41,DC,38.905985,-77.033418,2021-04-28 00:00:00
1619571600,2,343.8,0.0,28.45,62.94,3.49,14.57,18.44,2.38,DC,38.905985,-77.033418,2021-04-28 01:00:00
1619575200,2,320.44,0.0,23.31,62.94,3.34,14.33,18.15,2.15,DC,38.905985,-77.033418,2021-04-28 02:00:00
1619578800,2,293.73,0.0,18.51,70.81,3.46,13.35,17.0,1.77,DC,38.905985,-77.033418,2021-04-28 03:00:00
1619582400,2,260.35,0.0,11.82,87.98,3.7,12.75,15.75,1.36,DC,38.905985,-77.033418,2021-04-28 04:00:00
1619586000,2,247.0,0.0,9.08,97.28,3.93,12.88,15.38,1.24,DC,38.905985,-77.033418,2021-04-28 05:00:00
1619589600,2,243.66,0.0,7.8,100.14,3.93,12.67,15.08,1.22,DC,38.905985,-77.033418,2021-04-28 06:00:00
1619593200,2,240.33,0.0,7.2,94.41,3.49,12.19,14.71,1.3,DC,38.905985,-77.033418,2021-04-28 07:00:00
1619596800,2,243.66,0.0,7.88,83.69,3.13,12.02,14.62,1.49,DC,38.905985,-77.033418,2021-04-28 08:00:00
1619600400,2,247.0,0.0,8.91,72.24,2.83,12.13,14.79,1.76,DC,38.905985,-77.033418,2021-04-28 09:00:00
1619604000,2,253.68,0.0,10.54,60.08,2.53,12.28,15.11,2.06,DC,38.905985,-77.033418,2021-04-28 10:00:00
1619607600,2,283.72,0.04,17.82,45.78,2.56,12.86,16.13,2.44,DC,38.905985,-77.033418,2021-04-28 11:00:00
1619611200,2,343.8,1.87,28.45,31.11,2.83,13.83,17.72,2.76,DC,38.905985,-77.033418,2021-04-28 12:00:00
1619614800,2,393.87,8.38,30.5,28.61,3.37,14.45,18.84,3.07,DC,38.905985,-77.033418,2021-04-28 13:00:00
1619618400,2,403.88,11.51,27.08,36.84,4.05,14.38,18.99,3.14,DC,38.905985,-77.033418,2021-04-28 14:00:00
1619622000,2,373.84,8.38,22.28,59.37,4.71,14.25,18.64,2.85,DC,38.905985,-77.033418,2021-04-28 15:00:00
1619625600,2,267.03,1.52,7.37,113.01,3.16,12.06,14.6,1.71,DC,38.905985,-77.033418,2021-04-28 16:00:00
1619629200,3,247.0,0.77,4.41,125.89,2.53,11.58,13.69,1.54,DC,38.905985,-77.033418,2021-04-28 17:00:00
1619632800,3,243.66,0.65,3.9,127.32,2.27,11.06,13.04,1.57,DC,38.905985,-77.033418,2021-04-28 18:00:00
1619636400,3,240.33,0.46,4.33,120.16,2.06,9.92,11.82,1.58,DC,38.905985,-77.033418,2021-04-28 19:00:00
1619640000,2,243.66,0.48,5.31,114.44,2.03,9.53,11.47,1.73,DC,38.905985,-77.033418,2021-04-28 20:00:00
1619643600,2,247.0,0.49,6.94,107.29,2.03,9.07,11.04,1.96,DC,38.905985,-77.033418,2021-04-28 21:00:00
1619647200,2,333.79,2.12,25.71,72.24,2.8,10.31,12.75,2.5,DC,38.905985,-77.033418,2021-04-28 22:00:00
1619650800,2,453.95,3.97,46.61,34.33,2.98,12.33,15.62,3.01,DC,38.905985,-77.033418,2021-04-28 23:00:00
1619654400,2,520.71,3.02,60.32,9.92,2.71,13.75,18.03,3.36,DC,38.905985,-77.033418,2021-04-29 00:00:00
1619658000,2,634.19,17.43,59.63,0.23,2.24,17.31,23.0,3.86,DC,38.905985,-77.033418,2021-04-29 01:00:00
1619661600,3,767.71,41.57,50.04,0.0,1.85,21.92,29.04,3.83,DC,38.905985,-77.033418,2021-04-29 02:00:00
1619665200,3,834.47,59.01,41.47,0.0,1.62,24.27,32.12,2.66,DC,38.905985,-77.033418,2021-04-29 03:00:00
1619668800,3,781.06,58.12,34.96,0.0,1.52,22.51,29.69,1.46,DC,38.905985,-77.033418,2021-04-29 04:00:00
1619672400,2,667.57,46.05,29.47,0.0,1.39,19.05,24.52,0.9,DC,38.905985,-77.033418,2021-04-29 05:00:00
1619676000,2,534.06,29.5,26.73,0.03,1.39,15.35,18.96,0.76,DC,38.905985,-77.033418,2021-04-29 06:00:00
1619679600,1,310.42,0.23,22.62,15.74,2.65,7.65,9.14,1.08,DC,38.905985,-77.033418,2021-04-29 07:00:00
1619683200,1,273.71,0.06,16.11,18.42,2.59,6.65,7.83,0.74,DC,38.905985,-77.033418,2021-04-29 08:00:00
1619686800,1,257.02,0.1,14.4,15.91,2.5,6.37,7.42,0.52,DC,38.905985,-77.033418,2021-04-29 09:00:00
1619690400,1,253.68,0.2,14.22,13.41,2.53,6.38,7.41,0.4,DC,38.905985,-77.033418,2021-04-29 10:00:00
1619694000,1,280.38,1.02,19.19,8.05,2.8,6.86,8.14,0.57,DC,38.905985,-77.033418,2021-04-29 11:00:00
1619697600,1,327.11,4.92,23.65,4.25,3.25,7.31,8.93,0.82,DC,38.905985,-77.033418,2021-04-29 12:00:00
1619701200,1,353.81,9.16,23.65,6.17,3.99,7.34,9.21,0.96,DC,38.905985,-77.033418,2021-04-29 13:00:00
1619704800,1,363.83,10.51,23.65,8.76,4.77,7.26,9.37,1.08,DC,38.905985,-77.033418,2021-04-29 14:00:00
1619708400,1,353.81,8.49,23.65,14.31,5.54,6.99,9.12,1.11,DC,38.905985,-77.033418,2021-04-29 15:00:00
1619712000,1,333.79,4.86,22.28,27.54,6.08,6.86,8.73,0.92,DC,38.905985,-77.033418,2021-04-29 16:00:00
1619715600,1,330.45,2.99,23.31,36.84,6.62,6.49,8.49,1.12,DC,38.905985,-77.033418,2021-04-29 17:00:00
1619719200,1,313.76,1.55,21.94,43.99,6.14,5.83,7.86,1.25,DC,38.905985,-77.033418,2021-04-29 18:00:00
1619722800,1,303.75,1.79,19.88,50.07,5.13,4.64,6.15,1.25,DC,38.905985,-77.033418,2021-04-29 19:00:00
1619726400,1,307.08,2.04,19.88,47.92,4.47,3.72,4.83,1.38,DC,38.905985,-77.033418,2021-04-29 20:00:00
1619730000,1,313.76,2.29,20.91,47.21,3.93,3.71,4.72,1.5,DC,38.905985,-77.033418,2021-04-29 21:00:00
1619733600,1,313.76,0.88,23.65,50.07,3.37,3.59,4.66,1.62,DC,38.905985,-77.033418,2021-04-29 22:00:00
1619737200,1,287.06,0.16,18.85,56.51,2.77,2.59,3.63,1.58,DC,38.905985,-77.033418,2021-04-29 23:00:00
1619740800,1,253.68,0.01,12.51,62.23,2.18,1.6,2.45,1.43,DC,38.905985,-77.033418,2021-04-30 00:00:00
1619744400,1,230.31,0.0,7.8,70.81,1.7,1.09,1.58,1.11,DC,38.905985,-77.033418,2021-04-30 01:00:00
1619748000,1,233.65,0.0,8.74,68.67,1.76,1.34,1.8,1.08,DC,38.905985,-77.033418,2021-04-30 02:00:00
1619751600,1,230.31,0.0,8.82,62.94,1.59,1.52,1.96,0.91,DC,38.905985,-77.033418,2021-04-30 03:00:00
1619755200,1,223.64,0.0,7.28,58.65,1.48,1.54,1.84,0.5,DC,38.905985,-77.033418,2021-04-30 04:00:00
1619758800,1,223.64,0.0,5.74,53.64,2.06,2.03,2.21,0.23,DC,38.905985,-77.033418,2021-04-30 05:00:00
1619762400,1,233.65,0.0,6.26,43.99,2.59,2.62,2.74,0.14,DC,38.905985,-77.033418,2021-04-30 06:00:00
1619766000,1,263.69,0.0,6.94,47.21,1.97,2.17,2.28,0.13,DC,38.905985,-77.033418,2021-04-30 07:00:00
1619769600,1,277.04,0.0,7.37,52.21,2.15,1.89,2.02,0.17,DC,38.905985,-77.033418,2021-04-30 08:00:00
1619773200,1,273.71,0.0,7.45,55.08,2.74,1.7,1.84,0.19,DC,38.905985,-77.033418,2021-04-30 09:00:00
1619776800,1,260.35,0.0,7.03,59.37,3.04,1.61,1.78,0.23,DC,38.905985,-77.033418,2021-04-30 10:00:00
1619780400,1,253.68,0.03,7.71,64.37,2.89,1.79,2.02,0.34,DC,38.905985,-77.033418,2021-04-30 11:00:00
1619784000,1,257.02,0.69,8.48,67.23,2.77,1.8,2.08,0.46,DC,38.905985,-77.033418,2021-04-30 12:00:00
1619787600,1,253.68,1.5,7.28,68.67,2.74,1.61,1.9,0.5,DC,38.905985,-77.033418,2021-04-30 13:00:00
1619791200,1,243.66,1.55,5.57,71.53,2.62,1.66,1.96,0.49,DC,38.905985,-77.033418,2021-04-30 14:00:00
1619794800,2,230.31,1.09,3.86,80.82,2.41,1.92,2.18,0.45,DC,38.905985,-77.033418,2021-04-30 15:00:00
1619798400,2,220.3,0.71,2.79,92.98,2.21,2.09,2.31,0.38,DC,38.905985,-77.033418,2021-04-30 16:00:00
1619802000,2,216.96,0.58,2.25,98.71,1.97,2.14,2.34,0.32,DC,38.905985,-77.033418,2021-04-30 17:00:00
1619805600,2,211.95,0.51,1.95,100.14,1.82,2.09,2.28,0.29,DC,38.905985,-77.033418,2021-04-30 18:00:00
1619809200,2,206.95,0.45,1.89,100.14,1.73,1.88,2.05,0.35,DC,38.905985,-77.033418,2021-04-30 19:00:00
1619812800,2,206.95,0.43,2.21,101.57,2.0,1.98,2.16,0.41,DC,38.905985,-77.033418,2021-04-30 20:00:00
1619816400,2,208.62,0.43,2.83,97.28,2.15,1.95,2.1,0.37,DC,38.905985,-77.033418,2021-04-30 21:00:00
1619820000,2,211.95,0.42,3.64,92.98,2.27,2.13,2.27,0.35,DC,38.905985,-77.033418,2021-04-30 22:00:00
1619823600,2,220.3,0.33,4.67,85.83,2.27,1.72,1.88,0.35,DC,38.905985,-77.033418,2021-04-30 23:00:00
1619827200,2,230.31,0.07,6.08,80.11,2.41,1.48,1.68,0.39,DC,38.905985,-77.033418,2021-05-01 00:00:00
1619830800,1,233.65,0.0,6.43,78.68,2.71,1.48,1.68,0.41,DC,38.905985,-77.033418,2021-05-01 01:00:00
1619834400,1,230.31,0.0,6.17,78.68,3.28,1.53,1.76,0.47,DC,38.905985,-77.033418,2021-05-01 02:00:00
1619838000,2,220.3,0.0,4.8,85.83,3.58,1.14,1.37,0.52,DC,38.905985,-77.033418,2021-05-01 03:00:00
1619841600,2,210.29,0.0,3.51,94.41,3.13,0.67,0.88,0.5,DC,38.905985,-77.033418,2021-05-01 04:00:00
1619845200,2,205.28,0.0,2.66,94.41,2.53,0.5,0.68,0.42,DC,38.905985,-77.033418,2021-05-01 05:00:00
1619848800,2,205.28,0.0,2.38,91.55,2.24,0.5,0.67,0.38,DC,38.905985,-77.033418,2021-05-01 06:00:00
1619852400,2,205.28,0.0,2.42,88.69,2.21,0.5,0.68,0.37,DC,38.905985,-77.033418,2021-05-01 07:00:00
1619856000,2,205.28,0.0,2.66,84.4,2.27,0.5,0.69,0.4,DC,38.905985,-77.033418,2021-05-01 08:00:00
1619859600,2,206.95,0.0,3.0,80.82,2.18,0.5,0.7,0.45,DC,38.905985,-77.033418,2021-05-01 09:00:00
1619863200,1,208.62,0.0,3.34,77.25,2.03,0.5,0.71,0.51,DC,38.905985,-77.033418,2021-05-01 10:00:00
1619866800,1,211.95,0.03,4.37,74.39,1.91,0.5,0.74,0.59,DC,38.905985,-77.033418,2021-05-01 11:00:00
1619870400,1,216.96,0.48,4.97,73.67,1.91,0.5,0.76,0.63,DC,38.905985,-77.033418,2021-05-01 12:00:00
1619874000,1,216.96,1.01,4.24,75.1,1.91,0.5,0.76,0.61,DC,38.905985,-77.033418,2021-05-01 13:00:00
1619877600,1,216.96,1.12,3.47,77.96,1.89,0.5,0.76,0.59,DC,38.905985,-77.033418,2021-05-01 14:00:00
1619881200,2,213.62,0.95,2.79,84.4,1.8,0.52,0.78,0.55,DC,38.905985,-77.033418,2021-05-01 15:00:00
1619884800,2,213.62,0.74,2.34,92.98,1.73,0.68,0.94,0.52,DC,38.905985,-77.033418,2021-05-01 16:00:00
1619888400,2,211.95,0.62,2.12,98.71,1.71,0.82,1.08,0.48,DC,38.905985,-77.033418,2021-05-01 17:00:00
1619892000,2,211.95,0.57,2.08,103.0,1.77,0.92,1.19,0.45,DC,38.905985,-77.033418,2021-05-01 18:00:00
1619895600,2,210.29,0.55,2.14,105.86,1.91,1.04,1.32,0.42,DC,38.905985,-77.033418,2021-05-01 19:00:00
1619899200,2,210.29,0.58,2.44,108.72,2.0,1.19,1.46,0.39,DC,38.905985,-77.033418,2021-05-01 20:00:00
1619902800,2,213.62,0.65,3.09,110.15,1.94,1.27,1.55,0.38,DC,38.905985,-77.033418,2021-05-01 21:00:00
1619906400,1,350.48,9.28,24.68,62.23,2.03,3.3,4.13,1.41,DC,38.905985,-77.033418,2021-05-01 22:00:00
1619910000,2,547.41,24.59,44.55,20.21,2.24,7.14,8.93,2.41,DC,38.905985,-77.033418,2021-05-01 23:00:00
1619913600,2,654.22,31.29,55.52,3.31,2.44,10.53,13.3,2.98,DC,38.905985,-77.033418,2021-05-02 00:00:00
1619917200,2,660.9,31.74,55.52,0.01,2.35,12.04,15.41,3.04,DC,38.905985,-77.033418,2021-05-02 01:00:00
1619920800,2,594.14,27.27,46.61,0.01,2.0,11.46,14.83,2.66,DC,38.905985,-77.033418,2021-05-02 02:00:00
