dt,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,State,Lat,Long,date
1623798000,1,320.44,1.06,10.88,44.7,0.38,8.71,10.89,0.28,MA,42.407211,-71.382437,2021-06-15 23:00:00
1623801600,2,330.45,0.49,12.51,29.68,0.27,10.03,12.77,0.24,MA,42.407211,-71.382437,2021-06-16 00:00:00
1623805200,2,323.77,0.03,11.82,16.99,0.19,10.33,13.48,0.2,MA,42.407211,-71.382437,2021-06-16 01:00:00
1623808800,2,317.1,0.1,11.14,9.66,0.16,10.56,13.33,0.17,MA,42.407211,-71.382437,2021-06-16 02:00:00
1623812400,1,293.73,0.15,10.63,7.78,0.14,9.87,11.79,0.14,MA,42.407211,-71.382437,2021-06-16 03:00:00
1623816000,1,243.66,0.06,8.23,10.73,0.12,7.08,7.99,0.09,MA,42.407211,-71.382437,2021-06-16 04:00:00
1623819600,1,198.6,0.02,5.36,13.23,0.11,4.54,4.96,0.05,MA,42.407211,-71.382437,2021-06-16 05:00:00
1623823200,1,176.91,0.01,3.47,14.84,0.1,3.05,3.29,0.03,MA,42.407211,-71.382437,2021-06-16 06:00:00
1623826800,1,173.57,0.0,1.97,26.11,0.21,2.04,2.21,0.03,MA,42.407211,-71.382437,2021-06-16 07:00:00
1623830400,1,178.58,0.0,1.69,32.54,0.34,2.37,2.53,0.03,MA,42.407211,-71.382437,2021-06-16 08:00:00
1623834000,1,180.24,0.0,1.63,39.7,0.32,2.61,2.76,0.03,MA,42.407211,-71.382437,2021-06-16 09:00:00
1623837600,1,175.24,0.01,1.59,44.7,0.26,2.07,2.26,0.05,MA,42.407211,-71.382437,2021-06-16 10:00:00
1623841200,1,175.24,0.17,1.86,45.42,0.25,1.66,1.93,0.13,MA,42.407211,-71.382437,2021-06-16 11:00:00
1623844800,1,181.91,0.58,2.42,45.78,0.42,1.89,2.22,0.23,MA,42.407211,-71.382437,2021-06-16 12:00:00
1623848400,1,190.26,0.77,2.55,52.21,0.88,2.82,3.2,0.28,MA,42.407211,-71.382437,2021-06-16 13:00:00
1623852000,1,193.6,0.52,1.97,64.37,1.19,3.89,4.31,0.27,MA,42.407211,-71.382437,2021-06-16 14:00:00
1623855600,1,188.59,0.28,1.22,73.67,1.09,4.01,4.43,0.27,MA,42.407211,-71.382437,2021-06-16 15:00:00
1623859200,1,173.57,0.16,0.72,76.53,0.6,2.15,2.46,0.19,MA,42.407211,-71.382437,2021-06-16 16:00:00
1623862800,1,165.22,0.14,0.62,77.96,0.34,1.21,1.48,0.15,MA,42.407211,-71.382437,2021-06-16 17:00:00
1623866400,1,165.22,0.14,0.65,76.53,0.29,1.02,1.29,0.16,MA,42.407211,-71.382437,2021-06-16 18:00:00
1623870000,1,165.22,0.16,0.74,76.53,0.31,1.0,1.28,0.17,MA,42.407211,-71.382437,2021-06-16 19:00:00
1623873600,2,165.22,0.19,0.92,80.82,0.33,0.92,1.19,0.16,MA,42.407211,-71.382437,2021-06-16 20:00:00
1623877200,2,166.89,0.23,1.23,85.12,0.27,0.7,0.96,0.15,MA,42.407211,-71.382437,2021-06-16 21:00:00
1623880800,1,186.92,0.94,4.76,72.24,0.19,0.75,1.18,0.32,MA,42.407211,-71.382437,2021-06-16 22:00:00
1623884400,1,220.3,1.54,10.88,53.64,0.16,1.19,2.05,0.54,MA,42.407211,-71.382437,2021-06-16 23:00:00
1623888000,1,240.33,0.66,16.28,39.34,0.16,1.79,3.11,0.66,MA,42.407211,-71.382437,2021-06-17 00:00:00
1623891600,1,250.34,0.01,18.68,28.61,0.16,2.33,3.99,0.67,MA,42.407211,-71.382437,2021-06-17 01:00:00
1623895200,1,240.33,0.0,17.48,25.39,0.16,2.53,4.04,0.61,MA,42.407211,-71.382437,2021-06-17 02:00:00
1623898800,1,213.62,0.0,13.2,31.11,0.18,2.09,3.07,0.49,MA,42.407211,-71.382437,2021-06-17 03:00:00
1623902400,1,180.24,0.0,6.26,45.06,0.21,1.33,1.83,0.34,MA,42.407211,-71.382437,2021-06-17 04:00:00
1623906000,1,171.9,0.0,4.58,43.99,0.18,1.19,1.64,0.31,MA,42.407211,-71.382437,2021-06-17 05:00:00
1623909600,1,166.89,0.0,3.94,40.77,0.17,1.17,1.62,0.28,MA,42.407211,-71.382437,2021-06-17 06:00:00
1623913200,1,163.56,0.0,3.64,36.84,0.17,1.18,1.65,0.27,MA,42.407211,-71.382437,2021-06-17 07:00:00
1623916800,1,160.22,0.0,3.43,34.33,0.17,1.19,1.66,0.25,MA,42.407211,-71.382437,2021-06-17 08:00:00
1623920400,1,158.55,0.0,3.26,33.26,0.18,1.18,1.66,0.22,MA,42.407211,-71.382437,2021-06-17 09:00:00
1623924000,1,158.55,0.02,3.34,32.54,0.2,1.15,1.67,0.21,MA,42.407211,-71.382437,2021-06-17 10:00:00
1623927600,1,165.22,0.52,3.9,32.19,0.24,1.18,1.86,0.31,MA,42.407211,-71.382437,2021-06-17 11:00:00
1623931200,1,180.24,1.59,4.8,36.48,0.31,1.33,2.18,0.45,MA,42.407211,-71.382437,2021-06-17 12:00:00
1623934800,1,188.59,1.62,4.71,52.21,0.4,1.45,2.3,0.49,MA,42.407211,-71.382437,2021-06-17 13:00:00
1623938400,1,186.92,1.01,3.86,76.53,0.43,1.75,2.55,0.48,MA,42.407211,-71.382437,2021-06-17 14:00:00
1623942000,2,185.25,0.5,2.49,97.28,0.45,2.19,2.9,0.46,MA,42.407211,-71.382437,2021-06-17 15:00:00
1623945600,2,166.89,0.18,0.8,86.55,0.25,1.13,1.48,0.21,MA,42.407211,-71.382437,2021-06-17 16:00:00
1623949200,2,163.56,0.15,0.63,85.12,0.21,0.93,1.22,0.15,MA,42.407211,-71.382437,2021-06-17 17:00:00
1623952800,2,163.56,0.15,0.66,87.26,0.22,1.01,1.3,0.15,MA,42.407211,-71.382437,2021-06-17 18:00:00
1623956400,2,165.22,0.19,0.87,88.69,0.26,1.11,1.44,0.17,MA,42.407211,-71.382437,2021-06-17 19:00:00
1623960000,2,170.23,0.26,1.26,89.41,0.29,1.21,1.59,0.19,MA,42.407211,-71.382437,2021-06-17 20:00:00
1623963600,2,173.57,0.34,1.89,90.12,0.3,1.28,1.7,0.22,MA,42.407211,-71.382437,2021-06-17 21:00:00
1623967200,2,191.93,0.73,4.88,83.69,0.29,1.56,2.17,0.38,MA,42.407211,-71.382437,2021-06-17 22:00:00
1623970800,1,220.3,0.94,9.6,73.67,0.3,2.23,3.18,0.59,MA,42.407211,-71.382437,2021-06-17 23:00:00
1623974400,1,236.99,0.35,13.37,61.51,0.33,3.14,4.39,0.71,MA,42.407211,-71.382437,2021-06-18 00:00:00
1623978000,1,247.0,0.0,15.42,48.64,0.34,4.0,5.49,0.74,MA,42.407211,-71.382437,2021-06-18 01:00:00
1623981600,1,243.66,0.0,15.42,39.34,0.31,4.5,5.93,0.71,MA,42.407211,-71.382437,2021-06-18 02:00:00
1623985200,1,223.64,0.0,12.51,37.55,0.25,4.17,5.25,0.59,MA,42.407211,-71.382437,2021-06-18 03:00:00
1623988800,1,195.27,0.0,7.97,44.35,0.21,3.19,3.83,0.43,MA,42.407211,-71.382437,2021-06-18 04:00:00
1623992400,1,181.91,0.0,5.74,47.92,0.21,2.77,3.26,0.34,MA,42.407211,-71.382437,2021-06-18 05:00:00
1623996000,1,175.24,0.0,4.41,49.35,0.21,2.79,3.24,0.29,MA,42.407211,-71.382437,2021-06-18 06:00:00
1623999600,1,170.23,0.0,3.86,47.92,0.23,2.98,3.42,0.27,MA,42.407211,-71.382437,2021-06-18 07:00:00
1624003200,1,166.89,0.0,3.64,43.63,0.24,3.17,3.64,0.27,MA,42.407211,-71.382437,2021-06-18 08:00:00
1624006800,1,163.56,0.0,3.77,38.98,0.24,3.34,3.85,0.25,MA,42.407211,-71.382437,2021-06-18 09:00:00
1624010400,1,165.22,0.03,4.33,35.05,0.24,3.42,4.0,0.26,MA,42.407211,-71.382437,2021-06-18 10:00:00
1624014000,1,176.91,0.69,5.48,33.26,0.3,3.52,4.36,0.37,MA,42.407211,-71.382437,2021-06-18 11:00:00
1624017600,1,200.27,2.18,7.2,38.98,0.51,3.84,4.94,0.55,MA,42.407211,-71.382437,2021-06-18 12:00:00
1624021200,1,216.96,2.54,8.23,57.94,0.97,4.31,5.51,0.64,MA,42.407211,-71.382437,2021-06-18 13:00:00
1624024800,2,230.31,1.96,8.4,90.12,1.36,5.38,6.59,0.71,MA,42.407211,-71.382437,2021-06-18 14:00:00
1624028400,3,236.99,0.87,5.57,134.47,1.7,7.08,8.16,0.68,MA,42.407211,-71.382437,2021-06-18 15:00:00
1624032000,3,190.26,0.26,1.78,133.04,1.1,4.96,5.49,0.34,MA,42.407211,-71.382437,2021-06-18 16:00:00
1624035600,3,181.91,0.21,1.35,127.32,0.95,5.55,6.03,0.33,MA,42.407211,-71.382437,2021-06-18 17:00:00
1624039200,3,183.58,0.22,1.44,128.75,1.06,6.38,6.86,0.38,MA,42.407211,-71.382437,2021-06-18 18:00:00
1624042800,3,185.25,0.23,1.65,131.61,1.16,6.82,7.31,0.4,MA,42.407211,-71.382437,2021-06-18 19:00:00
1624046400,3,188.59,0.26,2.06,135.9,1.15,6.65,7.17,0.38,MA,42.407211,-71.382437,2021-06-18 20:00:00
1624050000,3,191.93,0.29,2.83,138.76,1.25,5.83,6.37,0.34,MA,42.407211,-71.382437,2021-06-18 21:00:00
1624053600,3,198.6,0.11,4.11,138.76,1.46,5.5,6.06,0.32,MA,42.407211,-71.382437,2021-06-18 22:00:00
1624057200,3,216.96,0.02,5.14,157.36,2.21,10.49,11.31,0.39,MA,42.407211,-71.382437,2021-06-18 23:00:00
1624060800,4,240.33,0.0,5.31,185.97,3.37,20.19,21.5,0.43,MA,42.407211,-71.382437,2021-06-19 00:00:00
1624064400,3,230.31,0.0,4.71,165.94,3.07,18.48,20.05,0.31,MA,42.407211,-71.382437,2021-06-19 01:00:00
1624068000,3,211.95,0.0,4.24,138.76,2.33,13.45,15.13,0.2,MA,42.407211,-71.382437,2021-06-19 02:00:00
1624071600,3,201.94,0.0,4.11,124.45,2.0,11.32,12.96,0.15,MA,42.407211,-71.382437,2021-06-19 03:00:00
1624075200,2,198.6,0.0,3.94,117.3,1.76,10.45,11.86,0.13,MA,42.407211,-71.382437,2021-06-19 04:00:00
1624078800,2,195.27,0.0,3.34,111.58,1.51,10.19,11.58,0.13,MA,42.407211,-71.382437,2021-06-19 05:00:00
1624082400,2,193.6,0.0,2.87,105.86,1.31,9.81,11.54,0.17,MA,42.407211,-71.382437,2021-06-19 06:00:00
1624086000,2,191.93,0.0,2.64,100.14,1.24,9.05,11.37,0.22,MA,42.407211,-71.382437,2021-06-19 07:00:00
1624089600,2,190.26,0.0,2.68,94.41,1.33,8.09,11.05,0.29,MA,42.407211,-71.382437,2021-06-19 08:00:00
1624093200,2,190.26,0.0,2.91,90.84,1.52,7.52,10.61,0.33,MA,42.407211,-71.382437,2021-06-19 09:00:00
1624096800,2,193.6,0.0,3.38,88.69,1.77,7.59,10.47,0.28,MA,42.407211,-71.382437,2021-06-19 10:00:00
1624100400,2,201.94,0.09,4.11,85.83,2.0,7.83,10.46,0.27,MA,42.407211,-71.382437,2021-06-19 11:00:00
1624104000,2,210.29,0.38,4.37,86.55,2.15,7.87,10.15,0.31,MA,42.407211,-71.382437,2021-06-19 12:00:00
1624107600,2,216.96,0.48,3.68,95.84,2.24,8.06,9.85,0.34,MA,42.407211,-71.382437,2021-06-19 13:00:00
1624111200,2,220.3,0.33,2.59,110.15,2.38,8.37,9.58,0.33,MA,42.407211,-71.382437,2021-06-19 14:00:00
1624114800,2,223.64,0.23,1.84,118.73,2.41,8.49,9.26,0.26,MA,42.407211,-71.382437,2021-06-19 15:00:00
1624118400,2,220.3,0.16,1.37,115.87,2.06,7.1,7.53,0.11,MA,42.407211,-71.382437,2021-06-19 16:00:00
1624122000,2,216.96,0.12,1.39,110.15,1.54,4.8,5.05,0.04,MA,42.407211,-71.382437,2021-06-19 17:00:00
1624125600,2,206.95,0.06,1.48,101.57,1.04,2.8,2.97,0.05,MA,42.407211,-71.382437,2021-06-19 18:00:00
1624129200,2,193.6,0.03,1.5,94.41,0.7,1.71,1.84,0.11,MA,42.407211,-71.382437,2021-06-19 19:00:00
1624132800,2,176.91,0.03,1.54,90.12,0.53,1.34,1.48,0.21,MA,42.407211,-71.382437,2021-06-19 20:00:00
1624136400,2,168.56,0.07,1.71,87.98,0.44,1.14,1.27,0.26,MA,42.407211,-71.382437,2021-06-19 21:00:00
1624140000,2,173.57,0.05,2.72,84.4,0.44,1.38,1.53,0.31,MA,42.407211,-71.382437,2021-06-19 22:00:00
1624143600,1,185.25,0.01,4.24,77.96,0.5,1.83,2.07,0.4,MA,42.407211,-71.382437,2021-06-19 23:00:00
1624147200,1,191.93,0.0,4.71,72.96,0.55,2.32,2.66,0.45,MA,42.407211,-71.382437,2021-06-20 00:00:00
1624150800,1,191.93,0.0,4.41,68.67,0.57,2.61,3.01,0.45,MA,42.407211,-71.382437,2021-06-20 01:00:00
1624154400,1,188.59,0.0,3.9,66.52,0.6,2.72,3.1,0.44,MA,42.407211,-71.382437,2021-06-20 02:00:00
1624158000,1,183.58,0.0,3.6,65.8,0.72,2.78,3.06,0.41,MA,42.407211,-71.382437,2021-06-20 03:00:00
1624161600,1,180.24,0.0,3.73,65.09,0.81,2.9,3.06,0.29,MA,42.407211,-71.382437,2021-06-20 04:00:00
1624165200,1,180.24,0.0,3.38,64.37,0.75,3.23,3.35,0.21,MA,42.407211,-71.382437,2021-06-20 05:00:00
1624168800,1,178.58,0.0,2.79,65.09,0.64,3.54,3.65,0.16,MA,42.407211,-71.382437,2021-06-20 06:00:00
1624172400,1,178.58,0.0,2.34,65.09,0.49,3.55,3.66,0.14,MA,42.407211,-71.382437,2021-06-20 07:00:00
1624176000,1,176.91,0.0,2.27,61.51,0.37,3.49,3.6,0.11,MA,42.407211,-71.382437,2021-06-20 08:00:00
1624179600,1,176.91,0.0,1.91,62.94,0.31,3.8,3.93,0.08,MA,42.407211,-71.382437,2021-06-20 09:00:00
1624183200,1,180.24,0.0,1.8,62.23,0.29,4.08,4.23,0.07,MA,42.407211,-71.382437,2021-06-20 10:00:00
1624186800,1,185.25,0.08,2.21,60.08,0.32,4.2,4.43,0.1,MA,42.407211,-71.382437,2021-06-20 11:00:00
1624190400,1,193.6,0.33,2.7,60.8,0.34,4.35,4.65,0.16,MA,42.407211,-71.382437,2021-06-20 12:00:00
1624194000,1,200.27,0.42,2.79,67.23,0.38,4.43,4.76,0.21,MA,42.407211,-71.382437,2021-06-20 13:00:00
1624197600,1,201.94,0.28,2.51,75.82,0.42,4.09,4.42,0.21,MA,42.407211,-71.382437,2021-06-20 14:00:00
1624201200,2,201.94,0.16,2.25,80.82,0.49,3.69,3.99,0.2,MA,42.407211,-71.382437,2021-06-20 15:00:00
1624204800,2,191.93,0.08,1.41,88.69,0.47,3.02,3.19,0.14,MA,42.407211,-71.382437,2021-06-20 16:00:00
1624208400,2,185.25,0.08,1.1,97.28,0.48,2.9,3.04,0.12,MA,42.407211,-71.382437,2021-06-20 17:00:00
1624212000,2,185.25,0.09,1.05,105.86,0.54,3.31,3.46,0.13,MA,42.407211,-71.382437,2021-06-20 18:00:00
1624215600,2,186.92,0.12,1.23,113.01,0.64,3.68,3.86,0.14,MA,42.407211,-71.382437,2021-06-20 19:00:00
1624219200,2,193.6,0.16,1.63,117.3,0.8,3.99,4.22,0.16,MA,42.407211,-71.382437,2021-06-20 20:00:00
1624222800,3,201.94,0.21,2.19,120.16,0.88,4.64,4.9,0.18,MA,42.407211,-71.382437,2021-06-20 21:00:00
1624226400,2,208.62,0.29,3.51,118.73,0.85,5.38,5.73,0.25,MA,42.407211,-71.382437,2021-06-20 22:00:00
1624230000,2,213.62,0.29,5.36,110.15,0.78,5.72,6.2,0.36,MA,42.407211,-71.382437,2021-06-20 23:00:00
1624233600,2,213.62,0.1,6.6,97.28,0.7,5.29,5.86,0.42,MA,42.407211,-71.382437,2021-06-21 00:00:00
1624237200,2,213.62,0.0,6.77,85.12,0.66,5.28,5.89,0.42,MA,42.407211,-71.382437,2021-06-21 01:00:00
1624240800,2,220.3,0.0,6.43,83.69,0.78,6.64,7.27,0.4,MA,42.407211,-71.382437,2021-06-21 02:00:00
1624244400,2,243.66,0.0,5.91,95.84,1.22,10.31,10.95,0.27,MA,42.407211,-71.382437,2021-06-21 03:00:00
1624248000,2,277.04,0.0,4.76,114.44,1.61,15.14,15.81,0.04,MA,42.407211,-71.382437,2021-06-21 04:00:00
1624251600,2,270.37,0.0,3.94,94.41,1.13,13.95,14.64,0.0,MA,42.407211,-71.382437,2021-06-21 05:00:00
1624255200,2,253.68,0.0,3.38,70.81,0.76,11.43,12.16,0.0,MA,42.407211,-71.382437,2021-06-21 06:00:00
1624258800,2,240.33,0.0,3.09,55.79,0.62,10.46,11.37,0.0,MA,42.407211,-71.382437,2021-06-21 07:00:00
1624262400,2,233.65,0.0,2.91,47.21,0.57,11.04,12.27,0.0,MA,42.407211,-71.382437,2021-06-21 08:00:00
1624266000,2,236.99,0.0,2.79,42.56,0.54,13.05,14.78,0.01,MA,42.407211,-71.382437,2021-06-21 09:00:00
1624269600,2,243.66,0.0,2.91,41.13,0.6,14.59,16.82,0.03,MA,42.407211,-71.382437,2021-06-21 10:00:00
1624273200,2,253.68,0.09,3.51,41.49,0.69,14.36,16.97,0.07,MA,42.407211,-71.382437,2021-06-21 11:00:00
1624276800,2,270.37,0.28,4.46,43.63,0.75,13.28,16.15,0.15,MA,42.407211,-71.382437,2021-06-21 12:00:00
1624280400,2,280.38,0.48,4.88,50.78,0.83,11.72,14.8,0.25,MA,42.407211,-71.382437,2021-06-21 13:00:00
1624284000,2,287.06,0.57,4.58,69.38,0.95,10.14,13.43,0.34,MA,42.407211,-71.382437,2021-06-21 14:00:00
1624287600,2,297.07,0.46,3.98,101.57,1.27,9.22,12.95,0.45,MA,42.407211,-71.382437,2021-06-21 15:00:00
1624291200,2,283.72,0.26,2.59,114.44,1.13,6.84,9.62,0.49,MA,42.407211,-71.382437,2021-06-21 16:00:00
1624294800,2,270.37,0.2,2.08,105.86,0.85,4.88,6.58,0.38,MA,42.407211,-71.382437,2021-06-21 17:00:00
1624298400,2,260.35,0.21,1.93,88.69,0.63,3.59,4.59,0.22,MA,42.407211,-71.382437,2021-06-21 18:00:00
1624302000,1,253.68,0.21,1.84,72.96,0.45,2.68,3.26,0.11,MA,42.407211,-71.382437,2021-06-21 19:00:00
1624305600,1,257.02,0.18,1.82,65.09,0.4,2.38,2.8,0.07,MA,42.407211,-71.382437,2021-06-21 20:00:00
1624309200,1,267.03,0.15,2.08,65.09,0.43,2.36,2.81,0.06,MA,42.407211,-71.382437,2021-06-21 21:00:00
1624312800,1,267.03,0.15,2.57,61.51,0.45,2.29,2.94,0.07,MA,42.407211,-71.382437,2021-06-21 22:00:00
1624316400,1,260.35,0.14,3.13,52.21,0.44,2.33,3.34,0.08,MA,42.407211,-71.382437,2021-06-21 23:00:00
1624320000,1,260.35,0.05,3.47,45.42,0.4,2.57,3.78,0.06,MA,42.407211,-71.382437,2021-06-22 00:00:00
1624323600,1,257.02,0.0,3.56,43.63,0.4,3.43,4.71,0.02,MA,42.407211,-71.382437,2021-06-22 01:00:00
1624327200,1,247.0,0.0,3.64,43.99,0.45,4.71,6.19,0.0,MA,42.407211,-71.382437,2021-06-22 02:00:00
1624330800,1,240.33,0.0,3.6,43.99,0.49,5.48,7.38,0.0,MA,42.407211,-71.382437,2021-06-22 03:00:00
1624334400,1,233.65,0.0,3.38,43.27,0.48,5.74,7.88,0.0,MA,42.407211,-71.382437,2021-06-22 04:00:00
1624338000,1,230.31,0.0,3.09,42.2,0.45,5.48,7.29,0.0,MA,42.407211,-71.382437,2021-06-22 05:00:00
1624341600,1,230.31,0.0,2.83,40.77,0.43,4.8,6.15,0.0,MA,42.407211,-71.382437,2021-06-22 06:00:00
1624345200,1,233.65,0.0,2.74,39.34,0.43,3.92,5.05,0.01,MA,42.407211,-71.382437,2021-06-22 07:00:00
1624348800,1,236.99,0.0,3.0,38.98,0.54,3.37,4.65,0.02,MA,42.407211,-71.382437,2021-06-22 08:00:00
1624352400,1,243.66,0.0,3.6,38.27,0.72,3.48,5.14,0.02,MA,42.407211,-71.382437,2021-06-22 09:00:00
1624356000,1,247.0,0.0,4.41,35.05,0.9,4.09,6.19,0.02,MA,42.407211,-71.382437,2021-06-22 10:00:00
1624359600,1,260.35,0.1,6.0,32.54,1.16,5.35,7.81,0.03,MA,42.407211,-71.382437,2021-06-22 11:00:00
1624363200,1,280.38,0.41,7.03,36.48,1.22,6.22,8.45,0.05,MA,42.407211,-71.382437,2021-06-22 12:00:00
1624366800,1,277.04,0.32,4.8,53.64,0.9,4.73,5.94,0.08,MA,42.407211,-71.382437,2021-06-22 13:00:00
1624370400,1,253.68,0.26,3.09,66.52,0.66,3.11,3.74,0.12,MA,42.407211,-71.382437,2021-06-22 14:00:00
1624374000,1,226.97,0.23,2.21,72.24,0.51,2.1,2.47,0.14,MA,42.407211,-71.382437,2021-06-22 15:00:00
1624377600,1,205.28,0.16,1.69,75.1,0.4,1.54,1.77,0.15,MA,42.407211,-71.382437,2021-06-22 16:00:00
1624381200,1,195.27,0.16,1.61,72.96,0.3,1.31,1.49,0.14,MA,42.407211,-71.382437,2021-06-22 17:00:00
1624384800,1,188.59,0.17,1.69,67.95,0.25,1.22,1.37,0.14,MA,42.407211,-71.382437,2021-06-22 18:00:00
1624388400,1,183.58,0.16,2.31,62.23,0.26,1.02,1.18,0.13,MA,42.407211,-71.382437,2021-06-22 19:00:00
1624392000,1,186.92,0.19,3.3,55.08,0.27,1.07,1.27,0.13,MA,42.407211,-71.382437,2021-06-22 20:00:00
1624395600,1,191.93,0.19,4.5,46.49,0.26,1.31,1.55,0.1,MA,42.407211,-71.382437,2021-06-22 21:00:00
1624399200,1,195.27,0.16,5.66,38.98,0.24,1.6,1.87,0.1,MA,42.407211,-71.382437,2021-06-22 22:00:00
1624402800,1,196.93,0.08,5.74,33.98,0.22,2.09,2.38,0.09,MA,42.407211,-71.382437,2021-06-22 23:00:00
1624406400,1,205.28,0.01,4.8,31.83,0.21,2.9,3.2,0.07,MA,42.407211,-71.382437,2021-06-23 00:00:00
1624410000,1,196.93,0.0,3.64,27.9,0.2,2.36,2.63,0.06,MA,42.407211,-71.382437,2021-06-23 01:00:00
1624413600,1,175.24,0.0,2.79,25.39,0.16,1.16,1.39,0.05,MA,42.407211,-71.382437,2021-06-23 02:00:00
1624417200,1,163.56,0.0,2.31,27.18,0.13,0.63,0.8,0.04,MA,42.407211,-71.382437,2021-06-23 03:00:00
1624420800,1,161.89,0.0,2.1,28.97,0.13,0.5,0.63,0.05,MA,42.407211,-71.382437,2021-06-23 04:00:00
1624424400,1,163.56,0.0,1.86,30.4,0.14,0.5,0.64,0.07,MA,42.407211,-71.382437,2021-06-23 05:00:00
1624428000,1,163.56,0.0,1.63,31.47,0.16,0.5,0.65,0.11,MA,42.407211,-71.382437,2021-06-23 06:00:00
1624431600,1,163.56,0.0,1.54,32.19,0.2,0.5,0.65,0.11,MA,42.407211,-71.382437,2021-06-23 07:00:00
1624435200,1,163.56,0.0,1.46,33.26,0.25,0.5,0.67,0.1,MA,42.407211,-71.382437,2021-06-23 08:00:00
1624438800,1,165.22,0.0,1.39,35.05,0.26,0.56,0.74,0.09,MA,42.407211,-71.382437,2021-06-23 09:00:00
1624442400,1,165.22,0.0,1.48,35.76,0.24,0.56,0.76,0.09,MA,42.407211,-71.382437,2021-06-23 10:00:00
1624446000,1,165.22,0.12,1.74,35.76,0.22,0.52,0.77,0.13,MA,42.407211,-71.382437,2021-06-23 11:00:00
1624449600,1,168.56,0.45,1.78,38.62,0.2,0.5,0.76,0.18,MA,42.407211,-71.382437,2021-06-23 12:00:00
1624453200,1,168.56,0.48,1.37,45.78,0.18,0.5,0.73,0.18,MA,42.407211,-71.382437,2021-06-23 13:00:00
1624456800,1,168.56,0.33,1.0,52.93,0.19,0.5,0.72,0.17,MA,42.407211,-71.382437,2021-06-23 14:00:00
1624460400,1,166.89,0.23,0.74,57.94,0.2,0.5,0.71,0.16,MA,42.407211,-71.382437,2021-06-23 15:00:00
1624464000,1,166.89,0.16,0.67,62.23,0.2,0.5,0.69,0.14,MA,42.407211,-71.382437,2021-06-23 16:00:00
1624467600,1,165.22,0.16,0.69,65.8,0.17,0.5,0.68,0.13,MA,42.407211,-71.382437,2021-06-23 17:00:00
1624471200,1,165.22,0.17,0.78,67.95,0.16,0.5,0.68,0.14,MA,42.407211,-71.382437,2021-06-23 18:00:00
1624474800,1,166.89,0.19,0.98,67.95,0.17,0.5,0.69,0.16,MA,42.407211,-71.382437,2021-06-23 19:00:00
1624478400,1,166.89,0.22,1.36,68.67,0.19,0.5,0.72,0.18,MA,42.407211,-71.382437,2021-06-23 20:00:00
1624482000,1,170.23,0.25,1.99,68.67,0.19,0.5,0.74,0.2,MA,42.407211,-71.382437,2021-06-23 21:00:00
1624485600,1,180.24,0.54,3.51,67.23,0.2,0.5,0.84,0.28,MA,42.407211,-71.382437,2021-06-23 22:00:00
1624489200,1,193.6,0.62,6.34,62.23,0.23,0.69,1.24,0.42,MA,42.407211,-71.382437,2021-06-23 23:00:00
1624492800,1,198.6,0.28,8.4,55.08,0.24,0.99,1.74,0.48,MA,42.407211,-71.382437,2021-06-24 00:00:00
1624496400,1,213.62,0.01,12.34,34.33,0.19,1.55,3.14,0.58,MA,42.407211,-71.382437,2021-06-24 01:00:00
1624500000,1,233.65,0.09,15.59,15.91,0.13,2.31,4.93,0.64,MA,42.407211,-71.382437,2021-06-24 02:00:00
1624503600,1,243.66,0.58,16.45,6.35,0.1,2.96,6.02,0.57,MA,42.407211,-71.382437,2021-06-24 03:00:00
1624507200,1,243.66,1.57,14.91,1.92,0.09,3.32,6.12,0.31,MA,42.407211,-71.382437,2021-06-24 04:00:00
1624510800,1,226.97,2.4,12.0,0.59,0.08,3.34,5.56,0.15,MA,42.407211,-71.382437,2021-06-24 05:00:00
1624514400,1,203.61,2.29,9.51,0.55,0.07,3.14,4.83,0.09,MA,42.407211,-71.382437,2021-06-24 06:00:00
1624518000,1,180.24,1.38,8.14,1.05,0.07,2.78,4.06,0.08,MA,42.407211,-71.382437,2021-06-24 07:00:00
1624521600,1,160.22,1.47,6.6,0.78,0.07,2.73,3.98,0.07,MA,42.407211,-71.382437,2021-06-24 08:00:00
1624525200,1,150.2,2.1,5.57,0.43,0.08,2.9,4.28,0.07,MA,42.407211,-71.382437,2021-06-24 09:00:00
1624528800,1,146.87,3.55,4.71,0.33,0.09,3.05,4.74,0.1,MA,42.407211,-71.382437,2021-06-24 10:00:00
1624532400,1,170.23,8.72,3.56,1.77,0.1,3.33,5.86,0.26,MA,42.407211,-71.382437,2021-06-24 11:00:00
1624536000,1,236.99,16.54,5.57,4.56,0.14,3.9,7.46,0.63,MA,42.407211,-71.382437,2021-06-24 12:00:00
1624539600,1,208.62,3.02,8.48,52.21,1.04,2.59,4.69,0.5,MA,42.407211,-71.382437,2021-06-24 13:00:00
1624543200,2,233.65,2.04,8.82,90.84,1.34,4.83,7.61,0.63,MA,42.407211,-71.382437,2021-06-24 14:00:00
1624546800,3,273.71,1.15,7.97,151.63,2.68,12.22,15.74,0.79,MA,42.407211,-71.382437,2021-06-24 15:00:00
1624550400,3,220.3,0.43,3.13,150.2,5.72,11.12,12.82,0.24,MA,42.407211,-71.382437,2021-06-24 16:00:00
1624554000,3,193.6,0.27,1.71,131.61,3.7,7.45,8.43,0.13,MA,42.407211,-71.382437,2021-06-24 17:00:00
